4.624000000000000000e+03,1.170000000000000000e+02
4.625000000000000000e+03,1.170000000000000000e+02
2.070000000000000000e+03,1.556000000000000000e+03
2.099000000000000000e+03,1.848000000000000000e+03
2.069000000000000000e+03,1.561000000000000000e+03
2.102000000000000000e+03,1.837000000000000000e+03
2.068000000000000000e+03,1.561000000000000000e+03
2.069000000000000000e+03,1.556000000000000000e+03
2.107000000000000000e+03,1.751000000000000000e+03
2.102000000000000000e+03,1.837000000000000000e+03
2.103000000000000000e+03,1.838000000000000000e+03
2.088000000000000000e+03,1.850000000000000000e+03
2.069000000000000000e+03,1.557000000000000000e+03
2.067000000000000000e+03,1.542000000000000000e+03
2.080000000000000000e+03,1.839000000000000000e+03
2.104000000000000000e+03,1.750000000000000000e+03
2.104000000000000000e+03,1.839000000000000000e+03
2.105000000000000000e+03,1.751000000000000000e+03
2.105000000000000000e+03,1.751000000000000000e+03
2.068000000000000000e+03,1.542000000000000000e+03
2.088000000000000000e+03,1.851000000000000000e+03
2.088000000000000000e+03,1.850000000000000000e+03
2.099000000000000000e+03,1.848000000000000000e+03
2.088000000000000000e+03,1.849000000000000000e+03
2.106000000000000000e+03,1.751000000000000000e+03
2.087000000000000000e+03,1.848000000000000000e+03
2.063000000000000000e+03,1.481000000000000000e+03
2.080000000000000000e+03,1.840000000000000000e+03
2.078000000000000000e+03,1.761000000000000000e+03
2.104000000000000000e+03,1.750000000000000000e+03
2.065000000000000000e+03,1.482000000000000000e+03
2.078000000000000000e+03,1.839000000000000000e+03
2.100000000000000000e+03,1.849000000000000000e+03
2.104000000000000000e+03,1.750000000000000000e+03
2.079000000000000000e+03,1.839000000000000000e+03
2.065000000000000000e+03,1.483000000000000000e+03
5.110000000000000000e+03,1.867000000000000000e+03
2.068000000000000000e+03,1.541000000000000000e+03
2.092000000000000000e+03,1.845000000000000000e+03
5.138000000000000000e+03,1.893000000000000000e+03
2.102000000000000000e+03,1.838000000000000000e+03
2.078000000000000000e+03,1.841000000000000000e+03
2.162000000000000000e+03,1.845000000000000000e+03
