4.335000000000000000e+03,6.400000000000000000e+01
4.336000000000000000e+03,6.400000000000000000e+01
1.140000000000000000e+03,1.585000000000000000e+03
9.340000000000000000e+02,1.860000000000000000e+03
1.140000000000000000e+03,1.589000000000000000e+03
9.390000000000000000e+02,1.849000000000000000e+03
1.140000000000000000e+03,1.588000000000000000e+03
1.140000000000000000e+03,1.584000000000000000e+03
1.192000000000000000e+03,1.768000000000000000e+03
9.380000000000000000e+02,1.848000000000000000e+03
9.390000000000000000e+02,1.849000000000000000e+03
9.230000000000000000e+02,1.861000000000000000e+03
1.139000000000000000e+03,1.585000000000000000e+03
1.137000000000000000e+03,1.571000000000000000e+03
9.200000000000000000e+02,1.852000000000000000e+03
1.190000000000000000e+03,1.767000000000000000e+03
9.390000000000000000e+02,1.849000000000000000e+03
1.189000000000000000e+03,1.766000000000000000e+03
1.191000000000000000e+03,1.767000000000000000e+03
1.138000000000000000e+03,1.571000000000000000e+03
9.240000000000000000e+02,1.863000000000000000e+03
9.250000000000000000e+02,1.862000000000000000e+03
9.340000000000000000e+02,1.861000000000000000e+03
9.220000000000000000e+02,1.861000000000000000e+03
1.190000000000000000e+03,1.768000000000000000e+03
9.230000000000000000e+02,1.858000000000000000e+03
1.131000000000000000e+03,1.513000000000000000e+03
9.170000000000000000e+02,1.851000000000000000e+03
1.164000000000000000e+03,1.779000000000000000e+03
1.189000000000000000e+03,1.766000000000000000e+03
1.134000000000000000e+03,1.513000000000000000e+03
9.130000000000000000e+02,1.851000000000000000e+03
9.330000000000000000e+02,1.860000000000000000e+03
1.190000000000000000e+03,1.766000000000000000e+03
9.190000000000000000e+02,1.852000000000000000e+03
1.132000000000000000e+03,1.512000000000000000e+03
4.116000000000000000e+03,1.831000000000000000e+03
1.138000000000000000e+03,1.570000000000000000e+03
9.280000000000000000e+02,1.857000000000000000e+03
4.145000000000000000e+03,1.855000000000000000e+03
9.400000000000000000e+02,1.851000000000000000e+03
9.130000000000000000e+02,1.852000000000000000e+03
9.920000000000000000e+02,1.855000000000000000e+03
