4.335840332031250000e+03,6.480000305175781250e+01
2.109000000000000000e+03,2.256000000000000000e+03
4.336000000000000000e+03,6.400000000000000000e+01
4.359537597656250000e+03,3.792200622558593750e+02
4.335898437500000000e+03,6.428160858154296875e+01
2.600792724609375000e+03,1.797562866210937500e+03
1.140000000000000000e+03,1.585200073242187500e+03
4.232000000000000000e+03,5.000000000000000000e+01
3.344302978515625000e+02,1.919988281250000000e+03
4.232400390625000000e+03,5.040000152587890625e+01
9.345600585937500000e+02,1.860480102539062500e+03
4.358708007812500000e+03,3.815424499511718750e+02
2.714757812500000000e+03,1.393459472656250000e+02
1.140000000000000000e+03,1.589000000000000000e+03
9.396000366210937500e+02,1.849200073242187500e+03
1.140000000000000000e+03,1.588800048828125000e+03
1.140480102539062500e+03,1.584000122070312500e+03
3.095470703125000000e+03,1.973238281250000000e+03
2.738147949218750000e+03,6.957344360351562500e+02
4.335552246093750000e+03,6.393600463867187500e+01
3.097000000000000000e+03,1.933000000000000000e+03
1.192000000000000000e+03,1.768000000000000000e+03
9.388800659179687500e+02,1.848960083007812500e+03
3.095885253906250000e+03,1.974067504882812500e+03
3.098304199218750000e+03,1.944000244140625000e+03
2.243071777343750000e+03,1.745009521484375000e+03
4.918580078125000000e+03,2.280960205078125000e+03
3.332359008789062500e+02,1.920585449218750000e+03
9.390000000000000000e+02,1.849000000000000000e+03
9.230400390625000000e+02,1.861920043945312500e+03
1.139000000000000000e+03,1.585000000000000000e+03
1.137600097656250000e+03,1.571040039062500000e+03
3.099452392578125000e+03,1.970750000000000000e+03
1.143600097656250000e+03,1.764000122070312500e+03
4.302000000000000000e+03,1.963000000000000000e+03
4.917888671875000000e+03,2.277504150390625000e+03
4.917888671875000000e+03,2.280960205078125000e+03
4.924800781250000000e+03,2.108851562500000000e+03
9.200000000000000000e+02,1.852000000000000000e+03
1.190592163085937500e+03,1.767744140625000000e+03
9.393409423828125000e+02,1.849651489257812500e+03
1.189417236328125000e+03,1.766707641601562500e+03
1.191600097656250000e+03,1.767600097656250000e+03
3.104400146484375000e+03,1.932000122070312500e+03
1.143359985351562500e+03,1.764000122070312500e+03
1.162080078125000000e+03,1.782720092773437500e+03
2.602783447265625000e+03,1.804032470703125000e+03
2.123366699218750000e+03,2.305843505859375000e+03
1.138000000000000000e+03,1.571000000000000000e+03
5.043600097656250000e+03,1.910400024414062500e+03
4.406400390625000000e+03,1.914624145507812500e+03
9.240000000000000000e+02,1.863000000000000000e+03
9.252000122070312500e+02,1.862400024414062500e+03
4.920479980468750000e+03,2.272320068359375000e+03
9.348480834960937500e+02,1.861056152343750000e+03
1.170720092773437500e+03,1.794240112304687500e+03
9.227520751953125000e+02,1.861056152343750000e+03
2.827130371093750000e+03,1.218281860351562500e+02
4.150518554687500000e+03,1.861263793945312500e+03
2.947000000000000000e+03,1.531000000000000000e+03
4.810000000000000000e+03,2.536000000000000000e+03
2.851000000000000000e+03,2.756000000000000000e+03
2.407898193359375000e+03,1.813089965820312500e+03
2.601390136718750000e+03,1.798757324218750000e+03
4.154400390625000000e+03,1.862400024414062500e+03
2.121120117187500000e+03,2.305440185546875000e+03
1.190880004882812500e+03,1.768320068359375000e+03
4.135588867187500000e+03,1.842352661132812500e+03
1.172000000000000000e+03,1.794000000000000000e+03
9.231669311523437500e+02,1.858775512695312500e+03
1.131688232421875000e+03,1.513894287109375000e+03
1.135200073242187500e+03,1.514400024414062500e+03
4.145541992187500000e+03,1.856287109375000000e+03
4.113600097656250000e+03,1.832400024414062500e+03
9.172800292968750000e+02,1.851840087890625000e+03
1.164534057617187500e+03,1.779646972656250000e+03
4.926875000000000000e+03,2.110494140625000000e+03
4.474000488281250000e+03,1.901076904296875000e+03
1.189200073242187500e+03,1.766400024414062500e+03
1.134259399414062500e+03,1.513728271484375000e+03
4.919000000000000000e+03,2.117000000000000000e+03
9.137113647460937500e+02,1.851310546875000000e+03
2.960000000000000000e+03,1.931000000000000000e+03
9.331201171875000000e+02,1.860019409179687500e+03
4.116096679687500000e+03,1.830989013671875000e+03
4.919616699218750000e+03,2.116800292968750000e+03
4.412160156250000000e+03,1.935360107421875000e+03
4.810800292968750000e+03,2.538000000000000000e+03
4.920653320312500000e+03,2.119219482421875000e+03
1.632000122070312500e+02,2.980800048828125000e+03
4.177890136718750000e+03,1.886146972656250000e+03
2.692000000000000000e+03,1.828000000000000000e+03
1.138800048828125000e+03,1.570800048828125000e+03
1.133000000000000000e+03,1.513000000000000000e+03
