4.920000000000000000e+03,2.270000000000000000e+03,3.100000000000000000e+01
9.240000000000000000e+02,1.863000000000000000e+03,3.100000000000000000e+01
4.143000000000000000e+03,1.832000000000000000e+03,3.100000000000000000e+01
8.630000000000000000e+02,1.868000000000000000e+03,3.100000000000000000e+01
8.610000000000000000e+02,1.868000000000000000e+03,3.100000000000000000e+01
4.336000000000000000e+03,6.400000000000000000e+01,3.100000000000000000e+01
4.151000000000000000e+03,1.864000000000000000e+03,3.100000000000000000e+01
4.506000000000000000e+03,1.896000000000000000e+03,3.100000000000000000e+01
4.509000000000000000e+03,1.897000000000000000e+03,3.100000000000000000e+01
4.516000000000000000e+03,1.900000000000000000e+03,3.100000000000000000e+01
4.518000000000000000e+03,1.901000000000000000e+03,3.100000000000000000e+01
4.477000000000000000e+03,1.903000000000000000e+03,3.100000000000000000e+01
4.483000000000000000e+03,1.911000000000000000e+03,3.100000000000000000e+01
2.034000000000000000e+03,3.045000000000000000e+03,3.100000000000000000e+01
5.044000000000000000e+03,1.911000000000000000e+03,3.100000000000000000e+01
4.155000000000000000e+03,1.863000000000000000e+03,3.100000000000000000e+01
4.518000000000000000e+03,1.914000000000000000e+03,3.100000000000000000e+01
9.360000000000000000e+02,1.862000000000000000e+03,3.100000000000000000e+01
2.958000000000000000e+03,1.929000000000000000e+03,3.100000000000000000e+01
2.960000000000000000e+03,1.931000000000000000e+03,3.100000000000000000e+01
4.383000000000000000e+03,1.932000000000000000e+03,3.100000000000000000e+01
2.087000000000000000e+03,1.467000000000000000e+03,3.100000000000000000e+01
1.133000000000000000e+03,1.513000000000000000e+03,3.100000000000000000e+01
4.520000000000000000e+03,1.938000000000000000e+03,3.100000000000000000e+01
1.136000000000000000e+03,1.514000000000000000e+03,3.100000000000000000e+01
1.134000000000000000e+03,1.516000000000000000e+03,3.100000000000000000e+01
4.381000000000000000e+03,1.859000000000000000e+03,3.100000000000000000e+01
4.440000000000000000e+03,1.947000000000000000e+03,3.100000000000000000e+01
4.145000000000000000e+03,1.855000000000000000e+03,3.100000000000000000e+01
4.146000000000000000e+03,1.853000000000000000e+03,3.100000000000000000e+01
9.200000000000000000e+02,1.852000000000000000e+03,3.100000000000000000e+01
4.422000000000000000e+03,1.954000000000000000e+03,3.100000000000000000e+01
4.375000000000000000e+03,1.956000000000000000e+03,3.100000000000000000e+01
4.280000000000000000e+03,1.970000000000000000e+03,3.100000000000000000e+01
4.276000000000000000e+03,1.971000000000000000e+03,3.100000000000000000e+01
9.390000000000000000e+02,1.849000000000000000e+03,3.100000000000000000e+01
4.151000000000000000e+03,1.845000000000000000e+03,3.100000000000000000e+01
5.145000000000000000e+03,1.979000000000000000e+03,3.100000000000000000e+01
4.295000000000000000e+03,1.982000000000000000e+03,3.100000000000000000e+01
4.271000000000000000e+03,1.983000000000000000e+03,3.100000000000000000e+01
4.302000000000000000e+03,1.983000000000000000e+03,3.100000000000000000e+01
4.148000000000000000e+03,1.845000000000000000e+03,3.100000000000000000e+01
2.213000000000000000e+03,3.031000000000000000e+03,3.100000000000000000e+01
1.950000000000000000e+03,3.031000000000000000e+03,3.100000000000000000e+01
4.135000000000000000e+03,1.844000000000000000e+03,3.100000000000000000e+01
4.115000000000000000e+03,1.843000000000000000e+03,3.100000000000000000e+01
3.549000000000000000e+03,3.021000000000000000e+03,3.100000000000000000e+01
5.041000000000000000e+03,2.000000000000000000e+03,3.100000000000000000e+01
7.700000000000000000e+01,2.018000000000000000e+03,3.100000000000000000e+01
4.145000000000000000e+03,1.834000000000000000e+03,3.100000000000000000e+01
4.140000000000000000e+03,1.834000000000000000e+03,3.100000000000000000e+01
4.118000000000000000e+03,1.832000000000000000e+03,3.100000000000000000e+01
4.925000000000000000e+03,2.106000000000000000e+03,3.100000000000000000e+01
4.113000000000000000e+03,1.832000000000000000e+03,3.100000000000000000e+01
4.922000000000000000e+03,2.114000000000000000e+03,3.100000000000000000e+01
1.139000000000000000e+03,1.585000000000000000e+03,3.100000000000000000e+01
4.919000000000000000e+03,2.117000000000000000e+03,3.100000000000000000e+01
3.371000000000000000e+03,2.146000000000000000e+03,3.100000000000000000e+01
5.034000000000000000e+03,2.199000000000000000e+03,3.100000000000000000e+01
1.172000000000000000e+03,1.794000000000000000e+03,3.100000000000000000e+01
1.171000000000000000e+03,1.783000000000000000e+03,3.100000000000000000e+01
1.192000000000000000e+03,1.768000000000000000e+03,3.100000000000000000e+01
3.928000000000000000e+03,2.813000000000000000e+03,3.100000000000000000e+01
1.189000000000000000e+03,1.767000000000000000e+03,3.100000000000000000e+01
1.144000000000000000e+03,1.585000000000000000e+03,3.100000000000000000e+01
4.917000000000000000e+03,2.282000000000000000e+03,3.100000000000000000e+01
5.132000000000000000e+03,1.610000000000000000e+03,3.100000000000000000e+01
2.120000000000000000e+03,2.305000000000000000e+03,3.100000000000000000e+01
4.988000000000000000e+03,2.180000000000000000e+02,3.100000000000000000e+01
1.144000000000000000e+03,1.764000000000000000e+03,3.100000000000000000e+01
4.864000000000000000e+03,2.400000000000000000e+03,3.100000000000000000e+01
4.810000000000000000e+03,2.536000000000000000e+03,3.100000000000000000e+01
4.811000000000000000e+03,2.538000000000000000e+03,3.100000000000000000e+01
2.870000000000000000e+03,2.596000000000000000e+03,3.100000000000000000e+01
2.182000000000000000e+03,2.684000000000000000e+03,3.100000000000000000e+01
2.068000000000000000e+03,2.701000000000000000e+03,3.100000000000000000e+01
2.947000000000000000e+03,1.531000000000000000e+03,3.100000000000000000e+01
4.395000000000000000e+03,1.981000000000000000e+03,3.100000000000000000e+01
2.547000000000000000e+03,2.676000000000000000e+03,3.100000000000000000e+01
2.784000000000000000e+03,3.035000000000000000e+03,3.100000000000000000e+01
5.144000000000000000e+03,1.982000000000000000e+03,3.100000000000000000e+01
1.138000000000000000e+03,1.571000000000000000e+03,3.100000000000000000e+01
4.413000000000000000e+03,1.936000000000000000e+03,3.100000000000000000e+01
4.302000000000000000e+03,1.963000000000000000e+03,3.100000000000000000e+01
3.136000000000000000e+03,1.933000000000000000e+03,3.100000000000000000e+01
4.532000000000000000e+03,1.878000000000000000e+03,3.100000000000000000e+01
3.105000000000000000e+03,1.933000000000000000e+03,3.100000000000000000e+01
4.404000000000000000e+03,1.955000000000000000e+03,3.100000000000000000e+01
1.139000000000000000e+03,1.555000000000000000e+03,3.100000000000000000e+01
3.097000000000000000e+03,1.933000000000000000e+03,3.100000000000000000e+01
5.027000000000000000e+03,2.075000000000000000e+03,3.100000000000000000e+01
4.232000000000000000e+03,5.000000000000000000e+01,3.100000000000000000e+01
1.610000000000000000e+02,2.983000000000000000e+03,3.100000000000000000e+01
1.640000000000000000e+02,2.981000000000000000e+03,3.100000000000000000e+01
4.405000000000000000e+03,1.915000000000000000e+03,3.100000000000000000e+01
3.150000000000000000e+03,2.137000000000000000e+03,3.100000000000000000e+01
2.692000000000000000e+03,1.828000000000000000e+03,3.100000000000000000e+01
4.448000000000000000e+03,1.889000000000000000e+03,3.100000000000000000e+01
4.407000000000000000e+03,1.851000000000000000e+03,3.100000000000000000e+01
2.109000000000000000e+03,2.256000000000000000e+03,3.100000000000000000e+01
4.431000000000000000e+03,1.946000000000000000e+03,3.100000000000000000e+01
2.720000000000000000e+03,1.260000000000000000e+03,3.100000000000000000e+01
4.309000000000000000e+03,1.959000000000000000e+03,3.100000000000000000e+01
3.144000000000000000e+03,2.792000000000000000e+03,3.100000000000000000e+01
2.851000000000000000e+03,2.756000000000000000e+03,3.100000000000000000e+01
4.569000000000000000e+03,2.283000000000000000e+03,3.100000000000000000e+01
1.140000000000000000e+03,1.589000000000000000e+03,3.100000000000000000e+01
5.142000000000000000e+03,1.613000000000000000e+03,3.100000000000000000e+01
1.142000000000000000e+03,1.571000000000000000e+03,3.100000000000000000e+01
4.146000000000000000e+03,1.852800048828125000e+03,3.720000076293945312e+01
4.144800292968750000e+03,1.855200073242187500e+03,3.720000076293945312e+01
4.232400390625000000e+03,5.040000152587890625e+01,3.720000076293945312e+01
2.034000122070312500e+03,3.044400146484375000e+03,3.720000076293945312e+01
4.405200195312500000e+03,1.915200073242187500e+03,3.720000076293945312e+01
2.718000000000000000e+03,1.260000000000000000e+03,3.720000076293945312e+01
2.086800048828125000e+03,1.467600097656250000e+03,3.720000076293945312e+01
2.212800048828125000e+03,3.031200195312500000e+03,3.720000076293945312e+01
1.950000122070312500e+03,3.031200195312500000e+03,3.720000076293945312e+01
1.135200073242187500e+03,1.514400024414062500e+03,3.720000076293945312e+01
4.920000000000000000e+03,2.277600097656250000e+03,3.720000076293945312e+01
3.548400146484375000e+03,3.020400146484375000e+03,3.720000076293945312e+01
4.434000000000000000e+03,2.986800048828125000e+03,3.720000076293945312e+01
1.632000122070312500e+02,2.980800048828125000e+03,3.720000076293945312e+01
4.381200195312500000e+03,1.858800048828125000e+03,3.720000076293945312e+01
1.138800048828125000e+03,1.570800048828125000e+03,3.720000076293945312e+01
1.140000000000000000e+03,1.585200073242187500e+03,3.720000076293945312e+01
1.143600097656250000e+03,1.585200073242187500e+03,3.720000076293945312e+01
3.928800048828125000e+03,2.812800048828125000e+03,3.720000076293945312e+01
1.140000000000000000e+03,1.588800048828125000e+03,3.720000076293945312e+01
2.850000000000000000e+03,2.755200195312500000e+03,3.720000076293945312e+01
2.067600097656250000e+03,2.701200195312500000e+03,3.720000076293945312e+01
9.348000488281250000e+02,1.861200073242187500e+03,3.720000076293945312e+01
5.132400390625000000e+03,1.610400024414062500e+03,3.720000076293945312e+01
1.143600097656250000e+03,1.764000122070312500e+03,3.720000076293945312e+01
2.869200195312500000e+03,2.596800048828125000e+03,3.720000076293945312e+01
4.810800292968750000e+03,2.538000000000000000e+03,3.720000076293945312e+01
4.809600097656250000e+03,2.535600097656250000e+03,3.720000076293945312e+01
4.382400390625000000e+03,1.932000122070312500e+03,3.720000076293945312e+01
4.863600097656250000e+03,2.400000000000000000e+03,3.720000076293945312e+01
2.122800048828125000e+03,2.308800048828125000e+03,3.720000076293945312e+01
2.120400146484375000e+03,2.305200195312500000e+03,3.720000076293945312e+01
4.917600097656250000e+03,2.282400146484375000e+03,3.720000076293945312e+01
1.189200073242187500e+03,1.766400024414062500e+03,3.720000076293945312e+01
4.920000000000000000e+03,2.272800048828125000e+03,3.720000076293945312e+01
4.920000000000000000e+03,2.270400146484375000e+03,3.720000076293945312e+01
9.252000122070312500e+02,1.862400024414062500e+03,3.720000076293945312e+01
1.191600097656250000e+03,1.767600097656250000e+03,3.720000076293945312e+01
1.170000000000000000e+03,1.782000122070312500e+03,3.720000076293945312e+01
5.034000000000000000e+03,2.199600097656250000e+03,3.720000076293945312e+01
3.370800048828125000e+03,2.145600097656250000e+03,3.720000076293945312e+01
1.171200073242187500e+03,1.794000122070312500e+03,3.720000076293945312e+01
4.920000000000000000e+03,2.118000000000000000e+03,3.720000076293945312e+01
4.921200195312500000e+03,2.114400146484375000e+03,3.720000076293945312e+01
4.924800292968750000e+03,2.106000000000000000e+03,3.720000076293945312e+01
4.154400390625000000e+03,1.862400024414062500e+03,3.720000076293945312e+01
4.113600097656250000e+03,1.832400024414062500e+03,3.720000076293945312e+01
5.041200195312500000e+03,2.000400024414062500e+03,3.720000076293945312e+01
4.118400390625000000e+03,1.832400024414062500e+03,3.720000076293945312e+01
4.270800292968750000e+03,1.983600097656250000e+03,3.720000076293945312e+01
4.302000000000000000e+03,1.982400024414062500e+03,3.720000076293945312e+01
4.294800292968750000e+03,1.982400024414062500e+03,3.720000076293945312e+01
4.140000000000000000e+03,1.833600097656250000e+03,3.720000076293945312e+01
5.145600097656250000e+03,1.978800048828125000e+03,3.720000076293945312e+01
4.275600097656250000e+03,1.971600097656250000e+03,3.720000076293945312e+01
4.279200195312500000e+03,1.970400024414062500e+03,3.720000076293945312e+01
4.815600097656250000e+03,2.535600097656250000e+03,3.720000076293945312e+01
4.150800292968750000e+03,1.863600097656250000e+03,3.720000076293945312e+01
4.987200195312500000e+03,2.172000122070312500e+02,3.720000076293945312e+01
4.144800292968750000e+03,1.833600097656250000e+03,3.720000076293945312e+01
4.399200195312500000e+03,1.956000122070312500e+03,3.720000076293945312e+01
4.375200195312500000e+03,1.956000122070312500e+03,3.720000076293945312e+01
4.438800292968750000e+03,1.946400024414062500e+03,3.720000076293945312e+01
8.604000244140625000e+02,1.867200073242187500e+03,3.720000076293945312e+01
4.114800292968750000e+03,1.843200073242187500e+03,3.720000076293945312e+01
4.135200195312500000e+03,1.843200073242187500e+03,3.720000076293945312e+01
4.519200195312500000e+03,1.938000122070312500e+03,3.720000076293945312e+01
4.412400390625000000e+03,1.935600097656250000e+03,3.720000076293945312e+01
3.135600097656250000e+03,1.933200073242187500e+03,3.720000076293945312e+01
8.628000488281250000e+02,1.867200073242187500e+03,3.720000076293945312e+01
4.148400390625000000e+03,1.844400024414062500e+03,3.720000076293945312e+01
4.482000000000000000e+03,1.911600097656250000e+03,3.720000076293945312e+01
4.402800292968750000e+03,1.954800048828125000e+03,3.720000076293945312e+01
4.476000000000000000e+03,1.902000122070312500e+03,3.720000076293945312e+01
4.518000000000000000e+03,1.900800048828125000e+03,3.720000076293945312e+01
4.515600097656250000e+03,1.900800048828125000e+03,3.720000076293945312e+01
4.506000000000000000e+03,1.896000122070312500e+03,3.720000076293945312e+01
4.150800292968750000e+03,1.845600097656250000e+03,3.720000076293945312e+01
9.396000366210937500e+02,1.849200073242187500e+03,3.720000076293945312e+01
4.448400390625000000e+03,1.888800048828125000e+03,3.720000076293945312e+01
9.192000122070312500e+02,1.852800048828125000e+03,3.720000076293945312e+01
5.043600097656250000e+03,1.910400024414062500e+03,3.720000076293945312e+01
9.924000244140625000e+02,1.855200073242187500e+03,3.720000076293945312e+01
4.443600097656250000e+03,1.886400024414062500e+03,3.720000076293945312e+01
4.309200195312500000e+03,1.958400024414062500e+03,3.720000076293945312e+01
5.026800292968750000e+03,2.074800048828125000e+03,3.720000076293945312e+01
4.431600097656250000e+03,1.945200073242187500e+03,3.720000076293945312e+01
1.138800048828125000e+03,1.555200073242187500e+03,3.720000076293945312e+01
3.104400146484375000e+03,1.932000122070312500e+03,3.720000076293945312e+01
4.417200195312500000e+03,1.942800048828125000e+03,3.720000076293945312e+01
4.919040039062500000e+03,2.276640136718750000e+03,4.464000320434570312e+01
4.144320312500000000e+03,1.834560058593750000e+03,4.464000320434570312e+01
1.134720092773437500e+03,1.514880004882812500e+03,4.464000320434570312e+01
5.032800292968750000e+03,2.198880126953125000e+03,4.464000320434570312e+01
