3.020400146484375000e+03,1.830000122070312500e+03
5.073685546875000000e+03,1.898588623046875000e+03
3.682000000000000000e+03,2.392000000000000000e+03
2.983200195312500000e+03,1.812000122070312500e+03
3.974400390625000000e+03,1.778112182617187500e+03
1.917002319335937500e+03,1.924168701171875000e+03
4.049741455078125000e+03,2.604441894531250000e+03
4.622304687500000000e+03,2.242474609375000000e+03
3.020544189453125000e+03,1.831680175781250000e+03
3.516480224609375000e+03,2.525760009765625000e+03
5.005705078125000000e+03,1.784424560546875000e+03
4.090000000000000000e+03,2.592000000000000000e+03
3.087000000000000000e+03,1.949000000000000000e+03
3.035750732421875000e+03,1.806105834960937500e+03
4.961000000000000000e+03,2.392000000000000000e+03
4.048497558593750000e+03,2.605271728515625000e+03
2.981008056640625000e+03,1.811497436523437500e+03
5.017000000000000000e+03,2.365000000000000000e+03
3.317000000000000000e+03,1.874000000000000000e+03
1.970000000000000000e+03,1.916000000000000000e+03
9.200000000000000000e+02,2.229000000000000000e+03
4.798800292968750000e+03,2.352000000000000000e+03
3.012858642578125000e+03,1.827422729492187500e+03
4.172400390625000000e+03,2.565600097656250000e+03
5.003000000000000000e+03,2.025000000000000000e+03
4.144800292968750000e+03,2.575200195312500000e+03
4.172000000000000000e+03,2.566000000000000000e+03
1.289945434570312500e+03,1.440439086914062500e+03
3.024205566406250000e+03,1.838172241210937500e+03
3.260400146484375000e+03,1.861200073242187500e+03
4.164479980468750000e+03,2.568960205078125000e+03
4.872959960937500000e+03,2.420640136718750000e+03
4.872960449218750000e+03,2.420928222656250000e+03
3.036096191406250000e+03,1.805760131835937500e+03
5.110000000000000000e+03,2.549000000000000000e+03
5.018400390625000000e+03,2.364479980468750000e+03
4.760640136718750000e+03,2.256479980468750000e+03
3.301200195312500000e+03,1.882800048828125000e+03
3.094560058593750000e+03,1.932480102539062500e+03
2.983680175781250000e+03,1.800000122070312500e+03
3.012000000000000000e+03,1.814400024414062500e+03
4.165000000000000000e+03,2.570000000000000000e+03
3.300480224609375000e+03,1.872000122070312500e+03
4.113600097656250000e+03,2.584800048828125000e+03
4.769000000000000000e+03,2.256000000000000000e+03
2.981837158203125000e+03,1.812326660156250000e+03
4.798080078125000000e+03,2.352960205078125000e+03
3.304000000000000000e+03,1.885000000000000000e+03
3.101760009765625000e+03,1.948320068359375000e+03
3.288000000000000000e+03,1.868000000000000000e+03
3.033262695312500000e+03,1.806520751953125000e+03
3.303360107421875000e+03,1.884960083007812500e+03
4.390848632812500000e+03,2.130624267578125000e+03
4.493491699218750000e+03,2.052864257812500000e+03
3.260000000000000000e+03,1.861000000000000000e+03
4.872000000000000000e+03,2.382000000000000000e+03
4.054800048828125000e+03,1.641600097656250000e+03
4.444000000000000000e+03,3.065000000000000000e+03
4.046400146484375000e+03,2.590800048828125000e+03
4.435000000000000000e+03,2.988000000000000000e+03
1.278720092773437500e+03,1.432800048828125000e+03
1.226880004882812500e+03,1.435680053710937500e+03
4.059600097656250000e+03,2.588400146484375000e+03
3.300000000000000000e+03,1.872000000000000000e+03
2.068000000000000000e+03,2.701000000000000000e+03
4.891043457031250000e+03,2.225156005859375000e+03
4.784000000000000000e+03,2.255000000000000000e+03
4.054000000000000000e+03,1.641000000000000000e+03
4.067000000000000000e+03,2.600000000000000000e+03
2.067600097656250000e+03,2.701200195312500000e+03
4.891042968750000000e+03,2.224558593750000000e+03
4.041600097656250000e+03,1.635600097656250000e+03
3.288000244140625000e+03,1.868400024414062500e+03
4.059000000000000000e+03,2.588000000000000000e+03
1.950000000000000000e+03,3.031000000000000000e+03
1.923600097656250000e+03,1.900800048828125000e+03
4.115000000000000000e+03,2.570000000000000000e+03
4.055040039062500000e+03,1.641600097656250000e+03
3.303600097656250000e+03,1.884000122070312500e+03
4.449117187500000000e+03,2.144932373046875000e+03
