3.968000000000000000e+03,2.097000000000000000e+03
3.965000000000000000e+03,2.108000000000000000e+03
3.963000000000000000e+03,2.110000000000000000e+03
3.970000000000000000e+03,2.099000000000000000e+03
3.964000000000000000e+03,2.108000000000000000e+03
3.842000000000000000e+03,2.275000000000000000e+03
3.841000000000000000e+03,2.275000000000000000e+03
3.966000000000000000e+03,2.105000000000000000e+03
3.966000000000000000e+03,2.104000000000000000e+03
3.970000000000000000e+03,2.095000000000000000e+03
3.963000000000000000e+03,2.108000000000000000e+03
3.840000000000000000e+03,2.276000000000000000e+03
3.844000000000000000e+03,2.264000000000000000e+03
3.844000000000000000e+03,2.265000000000000000e+03
3.844000000000000000e+03,2.265000000000000000e+03
3.844000000000000000e+03,2.264000000000000000e+03
3.839000000000000000e+03,2.276000000000000000e+03
3.950000000000000000e+02,1.736000000000000000e+03
1.293000000000000000e+03,1.435000000000000000e+03
2.982000000000000000e+03,1.811000000000000000e+03
3.008000000000000000e+03,1.812000000000000000e+03
2.983000000000000000e+03,1.812000000000000000e+03
2.981000000000000000e+03,1.812000000000000000e+03
3.101000000000000000e+03,1.948000000000000000e+03
4.444000000000000000e+03,3.065000000000000000e+03
