4.924000000000000000e+03,2.108000000000000000e+03
4.919000000000000000e+03,2.117000000000000000e+03
4.920000000000000000e+03,2.119000000000000000e+03
4.924000000000000000e+03,2.110000000000000000e+03
4.920000000000000000e+03,2.118000000000000000e+03
4.916000000000000000e+03,2.281000000000000000e+03
4.917000000000000000e+03,2.280000000000000000e+03
4.922000000000000000e+03,2.114000000000000000e+03
4.921000000000000000e+03,2.114000000000000000e+03
4.925000000000000000e+03,2.106000000000000000e+03
4.919000000000000000e+03,2.117000000000000000e+03
4.917000000000000000e+03,2.282000000000000000e+03
4.921000000000000000e+03,2.269000000000000000e+03
4.920000000000000000e+03,2.270000000000000000e+03
4.920000000000000000e+03,2.270000000000000000e+03
4.921000000000000000e+03,2.270000000000000000e+03
4.917000000000000000e+03,2.282000000000000000e+03
1.164000000000000000e+03,1.779000000000000000e+03
1.172000000000000000e+03,1.794000000000000000e+03
4.114000000000000000e+03,1.843000000000000000e+03
4.149000000000000000e+03,1.845000000000000000e+03
4.114000000000000000e+03,1.843000000000000000e+03
4.114000000000000000e+03,1.843000000000000000e+03
4.440000000000000000e+03,1.947000000000000000e+03
3.548000000000000000e+03,3.020000000000000000e+03
