4.277889648437500000e+03,1.970619628906250000e+03,1.600000000000000000e+01
4.142034179687500000e+03,1.834006225585937500e+03,1.600000000000000000e+01
4.115558105468750000e+03,1.832020751953125000e+03,1.600000000000000000e+01
1.134024536132812500e+03,1.514531494140625000e+03,1.300000000000000000e+01
4.147455078125000000e+03,1.855299804687500000e+03,1.600000000000000000e+01
4.398758300781250000e+03,1.925434326171875000e+03,5.400000000000000000e+01
1.166180541992187500e+03,1.781703369140625000e+03,2.100000000000000000e+01
5.155788085937500000e+03,2.374659912109375000e+03,1.600000000000000000e+01
4.148929199218750000e+03,1.858754760742187500e+03,2.700000000000000000e+01
4.149219726562500000e+03,1.858928222656250000e+03,3.200000000000000000e+01
8.931339721679687500e+02,1.892535644531250000e+03,1.760000000000000000e+02
4.172497070312500000e+03,1.884285156250000000e+03,4.500000000000000000e+01
4.400668945312500000e+03,1.925615112304687500e+03,6.500000000000000000e+01
2.587273193359375000e+03,1.801598999023437500e+03,6.600000000000000000e+01
8.760611572265625000e+02,1.889986816406250000e+03,1.330000000000000000e+02
4.376126953125000000e+03,9.459580230712890625e+01,1.310000000000000000e+02
2.575734863281250000e+03,1.801674438476562500e+03,8.900000000000000000e+01
4.947232910156250000e+03,2.272137939453125000e+03,9.100000000000000000e+01
4.957270996093750000e+03,2.270499267578125000e+03,1.150000000000000000e+02
4.984958984375000000e+03,2.268170166015625000e+03,1.740000000000000000e+02
4.961613769531250000e+03,2.270142089843750000e+03,1.300000000000000000e+02
3.094919189453125000e+03,1.971250000000000000e+03,3.500000000000000000e+01
4.980786132812500000e+03,2.194087158203125000e+03,1.300000000000000000e+02
4.927363769531250000e+03,2.116988281250000000e+03,3.100000000000000000e+01
4.983731445312500000e+03,2.194039794921875000e+03,1.180000000000000000e+02
5.023039550781250000e+03,2.198216552734375000e+03,3.200000000000000000e+01
5.007770019531250000e+03,2.197003662109375000e+03,6.500000000000000000e+01
4.996758300781250000e+03,2.195593505859375000e+03,9.000000000000000000e+01
4.961700683593750000e+03,2.194484130859375000e+03,1.690000000000000000e+02
1.141366821289062500e+03,1.586096923828125000e+03,1.800000000000000000e+01
9.291572265625000000e+02,1.857843383789062500e+03,2.700000000000000000e+01
5.023629394531250000e+03,2.198239990234375000e+03,2.900000000000000000e+01
9.292239379882812500e+02,1.857388427734375000e+03,3.000000000000000000e+01
5.027254882812500000e+03,2.198554443359375000e+03,2.200000000000000000e+01
1.190546264648437500e+03,1.767385742187500000e+03,1.800000000000000000e+01
2.124187988281250000e+03,2.306899902343750000e+03,1.900000000000000000e+01
2.558018310546875000e+03,1.804194458007812500e+03,1.290000000000000000e+02
9.763923950195312500e+02,1.874583496093750000e+03,1.130000000000000000e+02
2.522802490234375000e+03,1.809842407226562500e+03,1.760000000000000000e+02
9.763217163085937500e+02,1.875589721679687500e+03,1.240000000000000000e+02
9.139979248046875000e+02,1.857073730468750000e+03,3.100000000000000000e+01
4.924203125000000000e+03,2.270226806640625000e+03,2.100000000000000000e+01
9.147620239257812500e+02,1.856417846679687500e+03,2.700000000000000000e+01
3.100121582031250000e+03,1.932552124023437500e+03,1.500000000000000000e+01
9.448281250000000000e+02,1.854233154296875000e+03,3.200000000000000000e+01
4.401695312500000000e+03,1.955781982421875000e+03,1.500000000000000000e+01
5.144210937500000000e+03,2.456978027343750000e+03,3.500000000000000000e+01
9.443347167968750000e+02,1.853953857421875000e+03,2.900000000000000000e+01
4.474773925781250000e+03,1.901653686523437500e+03,1.600000000000000000e+01
1.168655517578125000e+03,1.786532226562500000e+03,5.300000000000000000e+01
2.437202148437500000e+03,1.809321899414062500e+03,8.700000000000000000e+01
4.812145996093750000e+03,2.536300537109375000e+03,1.800000000000000000e+01
4.151909667968750000e+03,1.862345581054687500e+03,1.300000000000000000e+01
4.375438964843750000e+03,1.953505737304687500e+03,1.500000000000000000e+01
2.425854492187500000e+03,1.810986328125000000e+03,6.500000000000000000e+01
